text1,label1,text2,label2
"South Wales Police also reported receiving a number of calls from staff at Tesco stores after they became concerned due to the volume of people who had turned up to sale events.
",2,"South Wales Police also received a number of calls from staff at Tesco stores after they became concerned due to the number of people who had turned up to sale events.
",1
"In her basket was a pint of semi-skimmed and a loaf of bread.
",2,"In her basket was a pint of milk and a loaf of bread.
",1
"Its crazy, really, having it at midnight  the police must have more important things to do at night than be called to sales.
",2,"Its crazy having the sale at midnight  the police must have more important things to do at night than come to sales.
",1
"Experts fear that restaurants and caterers are seeing so many people claiming they have allergies (which can be dangerous for the individual), when in fact they have a food intolerance (which is not), that they may not take all the precautions they should when serving a person who has a genuine allergy.
",2,"Experts fear that restaurants and caterers hear so many people say that they have allergies (which can be dangerous for the individual), when in fact they have a food intolerance (which is not dangerous), that they may not take all the precautions they should take when serving a person who has a genuine allergy.
",1
"There have been a number of fatalities where people have gone to a restaurant and alerted staff that they have an allergy to a particular food and the meal has been served up containing that allergen.
",2,"There have been a number of fatalities where people have gone to a restaurant, told staff that they have an allergy to a particular food and the meal has been served up containing that allergen.
",1
"They include a home-testing kit that looks for specific IgG (immunoglobulin G) antibodies against food stuffs in the blood.
",2,"They include a home-testing kit that looks for specific immunoglobulin G (IgG) antibodies against foods in the blood.
",1
"While these antibodies are part of the immune systems response to infections, the best medical evidence has shown elevated IgG levels do not suggest an allergy, the guide says.
",2,"These antibodies are part of the immune systems response to infections but the best medical evidence has shown that high IgG levels do not suggest an allergy, the guide says.
",1
"Also debunked is a test, a mixture of acupuncture and homeopathy, which attempts to measure electronic resistance across the skin while the child or adult holds the suspect food in their hand.
",2,"It attempts to measure electronic resistance across the skin while the child or adult holds the suspect food in their hand.
",1
"Hair follicle testing is also pointless, the guide says.
",2,"Hair sample testing is also pointless, the guide says.
",1
"Hair is not involved in allergic reactions so testing hair samples cannot provide any useful information on allergic status.
",2,"Hair is not involved in allergic reactions so testing hair samples cannot provide any useful information on allergies.
",1
"The conviction that a childs chronic lethargy or headaches or eczema are caused by an allergy takes a long time and many tests to prove or disprove.
",2,"The belief that a childs chronic lack of energy or headaches or eczema are caused by an allergy takes a long time and many tests to prove or disprove.
",1
